@relation data
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 numeric
@attribute V24 numeric
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute V28 numeric
@attribute V29 numeric
@attribute V30 numeric
@attribute V31 numeric
@attribute V32 numeric
@attribute V33 numeric
@attribute V34 numeric
@attribute V35 numeric
@attribute V36 numeric
@attribute V37 numeric
@attribute V38 numeric
@attribute V39 numeric
@attribute V40 numeric
@attribute class {'1','2','3','4','5','6','7','8','9','10','11'}
@data
0.414474815719759,-0.371284950423152,-0.606547719304551,-0.648775897277218,-0.624427003229523,-0.668933306724519,-0.386219477268728,-0.456226604721999,-0.64938978723486,-0.578993661141238,0.414474815719759,-0.511309934444376,-0.674285649464772,-0.453399148223796,-0.618859877963875,-0.382370242829056,-0.664332657764007,-0.758293021761682,-0.798933104163172,-0.869483353729604,0.414474815719759,-0.160888688708591,-0.446563904615087,-0.336295119251788,-0.569206974667738,-0.692843718816543,-0.241708839661476,-0.485229632926922,-0.625417947344211,-0.493771115872592,0.414474815719759,-0.114949349478453,-0.121393403487445,-0.00320311091895323,-0.0530927975342387,0.201989196109906,-0.19773616261189,-0.264782178064757,-0.29771274605135,-0.34728020001188,'7'
0.679957519888084,0.0179397188472829,-0.335411219496861,-0.149219325167798,-0.192149878748099,-0.13411351835842,0.00325652780935926,-0.144060952550754,-0.229992328639489,-0.39537586156465,0.679957519888084,-0.350801523393053,-0.739605307181207,0.172604246295823,-0.347288727465031,0.184805256404962,-0.168211556513144,-0.475630863588262,-0.435656475878084,-0.731697198406807,0.679957519888084,0.100385990946463,-0.191277174348592,-0.0831125793425723,-0.190995408363879,-0.140080185085625,0.096294692132147,-0.0805526452051805,-0.229482655429227,-0.288485318196002,0.679957519888084,0.334691456120649,0.163103899802246,0.794736099887592,0.566179670274634,1.01195649225697,0.496937955925114,0.341424234868016,0.367358421141757,0.0700468268463171,'7'
0.227653653527235,-0.059905215006804,-0.746900730969708,-0.301258281896752,-0.353194297672551,-0.197033493460314,-0.12656880721667,-0.239067890168089,-0.42486387505754,-0.802395317292754,0.227653653527235,-0.491854369468458,-0.502079279121441,-0.24473135005059,-0.280676935833238,0.109181856507093,-0.505778491384865,-0.467065343643613,-0.497679314853587,-0.671415755453083,0.227653653527235,-0.480724934493226,-0.747437551000598,-0.56680459588555,-0.884383279920953,-0.875772658036848,-0.311943339774437,-0.624209608508126,-0.732320476161257,-0.496835083002094,0.227653653527235,-0.104369565817297,-0.511820553746701,-0.12809794391476,-0.391350868186144,-0.426028924815711,-0.234297958324363,-0.411597793696913,-0.431719623023096,-0.528445420973578,'7'
-0.03782905064109,-0.867546403742955,-0.657585178091881,-1.19611614150145,-1.0948462269299,-1.49588155092084,-0.960446920653087,-0.931261292808676,-1.24247710242023,-0.774852647356266,-0.03782905064109,-1.06579353625804,-1.24731719215896,-1.18733416248818,-1.46431723329047,-1.47890954134816,-1.15533910848651,-1.43068633741664,-1.58307899692488,-1.46655669346172,-0.03782905064109,-0.480724934493226,-0.698811507140313,-0.604593034677971,-0.825287722685975,-0.784308188426695,-0.606050308997459,-0.738663706045588,-0.783792064110205,-0.726632617714694,-0.03782905064109,-0.591039614230443,-0.197057579894278,-0.579107063066286,-0.271659550878547,0.207858524342856,-0.733975833061506,-0.529997483722845,-0.496241452676159,-0.447568090187106,'7'
-0.362307911291263,-1.04269750491465,-0.858545172066993,-1.25693172419303,-1.09060821590557,-1.16330453966797,-1.07029912721357,-0.967454411900995,-1.14927766717682,-0.897264513740658,-0.362307911291263,-1.15820746989365,-1.00979116409919,-1.15855239722291,-0.931422900236131,-0.489503392684371,-1.13488050637307,-1.00669310015651,-0.945129796033999,-0.987175694734492,-0.362307911291263,-0.651904897025848,-0.79910272260215,-0.721737194934473,-0.888322983736618,-0.911563102666907,-0.7333503404522,-0.820416632858061,-0.950084886714498,-0.925790481132281,-0.362307911291263,-0.707417234503151,-0.557219059590801,-0.697063294228993,-0.578693799624122,-0.332119673088516,-0.807099424486454,-0.69575704975915,-0.689806941635347,-0.657849150231934,'7'
-0.0427453970145769,-0.322631866764347,-0.351360425367902,-0.388137685741868,-0.323528220502258,-0.259953468562208,-0.206461321078842,-0.207398910962311,-0.348609791676564,-0.300506665116746,-0.0427453970145769,-0.564812738128151,-0.594120614994601,-0.208754143469003,-0.552248086332083,-0.161801993126938,-0.485319889271428,-0.646941262481244,-0.648306209508379,-0.634098671719826,-0.0427453970145769,-0.237469198262659,-0.258137984656484,-0.260718241666947,-0.309186522833835,-0.334939272515949,-0.219760558376176,-0.207269681764514,-0.225523302510077,-0.178182501533954,-0.0427453970145769,-0.00386162103632174,0.411282398416656,0.204954944074059,0.514139967097418,0.783052691171927,-0.0393017145245027,0.289328371256606,0.243277979501252,0.134748691475495,'7'
-0.155821363604789,-0.595089135253651,-0.277994078361115,-0.627056046315938,-0.446430540207761,-0.538599072584881,-0.466111991130899,-0.383840366537362,-0.509590634369736,-0.205637468668842,-0.155821363604789,-1.19711859984549,-0.870244622614078,-1.20892048643713,-1.06977046747139,-0.56512679258224,-1.11442190425964,-1.17800349904949,-1.16663993523222,-0.978564060026818,-0.155821363604789,-0.656409632881969,-0.461759543321426,-0.733073726572199,-0.781950980713658,-0.780331472356689,-0.676284809110419,-0.669173718254986,-0.692726946969759,-0.438619707541568,-0.155821363604789,-0.125529133139608,0.217582106815165,-0.0101417127520536,0.26434939184678,0.483716951291492,-0.295234284511819,0.0241130655985172,8.03138858615087e-05,-0.0755323685693329,'7'
-0.819528124025599,-0.273978783105543,-0.287563601883739,-0.197002997282612,0.00279862837097417,0.113072098113306,-0.326300091872099,-0.153109232323833,-0.187628948983391,-0.358652301649332,-0.819528124025599,-0.749640605399372,-0.475357600964718,-0.323881204530082,-0.290924903776591,0.0461623565922025,-0.55692499666846,-0.415672223975719,-0.240727553383647,-0.306856552828183,-0.819528124025599,-0.74199961414828,-0.473916054286497,-0.487448874421468,-0.332824745727826,-0.0366855672654536,-0.658726184082179,-0.440265523180062,-0.276994890459025,-0.417171937635059,-0.819528124025599,-0.421763075651957,-0.00638385534905941,-0.0587119255837564,0.217513658987285,0.513063592456241,-0.179455264755653,0.170928681230673,0.302836591488694,0.254447141039474,'7'
-0.593376190845176,-1.32002008176983,-0.995708342557942,-1.35684303861492,-1.21351053561107,-1.24420165051326,-1.23008415493792,-1.17104070679528,-1.25518611631706,-0.933988073655975,-0.593376190845176,-1.34303533716487,-1.36014205548735,-1.2377022517024,-1.36696153782862,-1.08188669188434,-1.13488050637307,-1.3022035382469,-1.25967419369548,-1.2340425563545,-0.593376190845176,-0.895160633256415,-0.714007145846652,-0.895564013379606,-0.892262687552283,-0.851912361616808,-0.926495215762841,-0.906257206011158,-0.973841004229397,-0.818551631599735,-0.593376190845176,-0.971911826032034,-0.732759948854652,-1.01623897855161,-0.812872463921595,-0.578631458872403,-1.10568742280499,-0.918348467007903,-0.883372430594534,-0.796958159184666,'7'
-0.273813676568488,0.0276703355790438,-0.469384548813602,0.00716360175341082,-0.0650095480182687,-0.0532164075131279,0.0182363741585165,-0.116916113231515,-0.136792893396073,-0.444340608118407,-0.273813676568488,-0.550221064396212,-0.267522326412423,-0.3310766458464,-0.270428967889886,0.0587662565751807,-0.602956851423694,-0.40710670403107,-0.369203434118617,-0.347044181463999,-0.273813676568488,-0.0662892357300369,-0.358429200118321,-0.0944491109802984,-0.187055704548214,-0.0645225797554999,-0.110019151949675,-0.105078523248922,-0.142376891207931,-0.407980036246555,-0.273813676568488,0.382300482595848,0.317458819672184,0.551885035729079,0.519343937415139,0.407415684263146,0.350690773075219,0.52612775130847,0.511291733444743,0.335324471825946,'7'
-0.200068480966177,0.134707119628413,-0.112122337302293,0.176578439251388,0.379981609536138,0.292843455547289,0.158048273417317,0.0504770625704571,-0.0690114859463165,-0.370893488287772,-0.200068480966177,-0.258387589757442,-0.181419141240758,0.115040715765284,-0.065469609022833,0.0461623565922025,-0.178440857569863,-0.137292825774624,-0.152123497704357,-0.217869660848877,-0.200068480966177,-0.273507085111632,-0.540776864594388,-0.287170148821641,-0.431317341119456,-0.350846136795976,-0.311943339774437,-0.403476706114449,-0.463084477659068,-0.551986491333118,-0.200068480966177,0.0860665400834987,-0.00638385534905941,0.260463758738862,-0.0218689756279089,0.0787333032179634,0.167881794512849,0.0288490531995545,0.139050408523227,0.131513598244036,'7'
-1.29641372225389,-2.06441226174954,-1.23175658944934,-2.03884635879908,-1.73054788057905,-1.78801000675106,-2.07894211472349,-1.81799271057047,-1.8355644176056,-1.28286189285149,-1.29641372225389,-2.06289124127384,-1.27106979496493,-2.3098230078337,-1.60778878449741,-1.1638120417737,-1.90207808562699,-1.61912777619892,-1.5564977802211,-1.28858290950311,-1.29641372225389,-1.35914842643694,-0.77175057293074,-1.23565996251139,-1.05773024781022,-0.987120707997033,-1.3917987790112,-1.12699010840484,-1.07678418012729,-0.889022875578265,-1.29641372225389,-1.68075733132944,-0.896194569893411,-1.66846755086305,-1.0782749501254,-0.63145541296895,-1.64802072587335,-1.1598838346608,-1.04715861356,-0.858424930582385,'7'
-0.431136760520088,-0.677799377473618,-0.737331207447084,-0.861630436697752,-0.844803576494563,-0.857693232030201,-0.820635021394287,-0.827206075418261,-0.920515417033888,-0.851360063846511,-0.431136760520088,-1.08524910123396,-1.00088393804695,-1.17294327985554,-1.03390257966966,-1.07558474189286,-1.26274676958206,-1.19941729891111,-1.31283662710305,-1.28571236460055,-0.431136760520088,-0.552800708191172,-0.765672317448204,-0.574362283644034,-0.71497601584735,-0.561612088506326,-0.645557215310999,-0.759101937748707,-0.807548181625104,-0.941110316779789,-0.431136760520088,-0.210167402428851,-0.0850745988121654,-0.162790953080262,0.0145588165961424,0.237205165507605,-0.289140651893074,-0.113230574831564,-0.0743679510984416,-0.0593569024120384,'7'
-0.273813676568488,-0.497782967936042,-0.367309631238942,-0.579272374201124,-0.336242253575241,-0.309390591856553,-0.481091837480057,-0.293357568806567,-0.327428101848515,-0.410677344862699,-0.273813676568488,-0.652362780519782,-0.540677258681153,-0.489376354805383,-0.362660679380059,0.00835065664326794,-0.720593813575961,-0.527023983256157,-0.409075259174297,-0.516406330714937,-0.273813676568488,-0.43567757593201,-0.394898733013534,-0.272054773304673,-0.194935112179545,0.00705830950461883,-0.390957152401517,-0.297197901258234,-0.102783362016432,-0.263973581159991,-0.273813676568488,-0.379443941007336,-0.103234001149805,-0.086466332916158,0.0561905791379154,0.342853073700699,-0.20992342784938,0.00516911519436807,0.0794917965357848,-0.0625919956434973,'7'
0.852029642960145,0.742870665363466,0.0218509920144484,0.532783995016365,0.477455863095675,0.643397602543555,0.882074180293248,0.61147040850139,0.396985690270762,-0.178094798732354,0.852029642960145,0.281504338324283,0.151117298042915,0.97849367372338,0.544284483606649,0.947341205375142,0.460890458475063,0.363790090987348,0.286466577908127,-0.0284136972800318,0.852029642960145,0.600411670975963,-0.188238046607324,0.50260822193994,0.187216157939979,0.297358582615101,0.579156880408751,0.23419612302284,0.213964871515555,-0.257845646900989,0.852029642960145,0.969478475789969,0.514185678329949,1.07921877504471,0.701482898535396,0.583495531251637,0.862555913049853,0.616111515728179,0.546034257104084,0.345029751520323,'7'
-0.268897330195002,0.139572427994293,0.123925909589108,0.150514618097853,0.350315532365845,0.396211986071829,0.342799711723589,0.421456533266719,0.363094986545883,0.228924656995749,-0.268897330195002,-0.837190647791004,-0.63568766990506,-0.532549002703288,-0.593239958105493,-0.136594193160981,-0.648988706178929,-0.711182662066112,-0.626155195588557,-0.636969216622384,-0.268897330195002,-0.300535500248361,-0.294607517551697,-0.211593271236801,-0.234332150336196,-0.140080185085625,-0.320722652288557,-0.37077553538946,-0.312629066731373,-0.411044003376056,-0.268897330195002,0.392880266257004,0.626168659412061,0.662902665058684,0.951273473786034,1.05891111812056,0.466469792831386,0.80555101976967,0.853753752372537,0.665303981434754,'7'
-0.490132917001938,-0.692395302571259,-0.380068995935775,-0.700903539584287,-0.404050429964484,-0.435230542060341,-0.730755943299344,-0.447178324948919,-0.488408944541687,-0.361712598308942,-0.490132917001938,-1.36249090214079,-1.00682208874844,-1.43917460855929,-1.1978700667633,-0.804600892258825,-1.37015443067761,-1.2850724983576,-1.20208155750394,-1.01588114376007,-0.490132917001938,-0.859122746407442,-0.783907083895811,-0.835102511311734,-0.994694986759579,-0.768401324146669,-0.847481403135761,-0.9307830840549,-0.823385593301703,-0.677609143642673,-0.490132917001938,-0.400603508329646,0.166130466858519,-0.169729554913363,0.207105718351842,0.601103515950486,-0.368357875936767,0.0193770779974799,0.059638925873304,0.0829871997721526,'7'
-0.573710805351226,-1.18865675589106,-0.935101360247988,-1.26127569438529,-1.10756026000288,-1.15431597179627,-1.18514461589045,-1.09413032872411,-1.17469569497048,-0.943168963634805,-0.573710805351226,-1.38681035836069,-0.971193184539479,-1.34563387144716,-1.00828265981128,-0.533617042624794,-1.21160026429846,-1.0752172597137,-0.985001621089679,-0.964211335514026,-0.573710805351226,-0.782542236853375,-0.583324652972137,-0.748189102089167,-0.695277496769024,-0.641146409906458,-0.75968827799456,-0.722313120683094,-0.712523711565507,-0.585690129757632,-0.573710805351226,-0.649228424366797,-0.487608017296515,-0.516659646568382,-0.334107194691206,-0.191255795497723,-0.685226772111541,-0.444749706904174,-0.441646058354336,-0.547855980362331,'7'
-1.15875602379624,-1.00864034635349,-0.396018201806815,-0.848598526120985,-0.412526452013139,-0.273436320369757,-0.995399895467788,-0.614571500750891,-0.522299648266566,-0.453521498097236,-1.15875602379624,-1.45976872702038,-0.715852704375231,-1.41039284329402,-0.782827365057517,-0.275237092973741,-1.32412257592237,-0.878210300986769,-0.705898845699917,-0.657063030940292,-1.15875602379624,-1.66096572879709,-1.08174160254005,-1.50017903405833,-1.51079618661172,-1.44046633997779,-1.56299537303655,-1.55210532782969,-1.47667882496143,-1.04222123205333,-1.15875602379624,-1.22053674206918,-0.572351894872167,-1.19664262621222,-0.66716129502539,-0.478852878912258,-1.2945900339861,-0.814156739785083,-0.749365553622789,-0.651378963769016,'7'
1.28466812382704,0.309858220800108,0.0952173390212348,0.198298290212667,0.0578927716872341,-0.0577106914489775,0.55251756061179,0.109290881095474,-0.0647751479807067,-0.0556829323479621,1.28466812382704,0.135587601004898,0.462870209871358,0.309317631305855,0.452052772116475,1.1427016551113,-0.142638303871347,-0.0259410664941854,0.0162242080862933,-0.0542486014030562,1.28466812382704,0.294089632759693,-0.0940250866280233,0.0982719268610442,-0.301307115202504,-0.418450309986088,0.337725786270449,-0.186831450061396,-0.308669713812224,-0.19350233718146,1.28466812382704,0.509257886529712,0.465760605429576,0.690657072391086,0.571383640592356,1.11760440045006,0.271473549031525,0.208816582038972,0.243277979501252,0.0991626659294471,'7'
0.0113344130937849,-0.400476800618434,0.0760782919759861,-0.305602252089008,0.0748448157845449,0.0636349748189609,-0.191481474729684,0.0911943215493152,0.147041750299783,0.293190886847555,0.0113344130937849,-0.56967662937213,-0.374409039039317,-0.15838605425478,-0.142329368597978,0.525110555945373,-0.429058733459474,-0.31288598463993,-0.223006742247789,-0.347044181463999,0.0113344130937849,-0.386125481514672,-0.31892053948184,-0.426987372353596,-0.380101191515808,-0.251428235045811,-0.382177839887397,-0.333986718323847,-0.324507125488823,-0.303805153843509,0.0113344130937849,-0.00915151286689941,0.190343003308705,0.433928804566372,0.597403492180964,1.01782582048991,0.119132733562884,0.365104172873202,0.476549209785401,0.144453971169872,'7'
0.783200793731321,0.616372647850575,-0.124881701999125,0.224362111366202,-0.103151647237218,-0.421747690252793,0.38773925077106,-0.0264333155007193,-0.297773736089246,-0.377014081606991,0.783200793731321,0.145315383492857,-0.273460477113917,0.345294837887443,-0.188445224343064,-0.218519543050339,-0.234702013381817,-0.471348103615938,-0.528690734341338,-0.622616492109593,0.783200793731321,0.104890726802585,-0.489111692992836,-0.0528818283086362,-0.431317341119456,-0.295172111815883,0.0567877858186067,-0.313548486620729,-0.360141301761172,-0.423299871894061,0.783200793731321,0.784332261719751,0.381016727853923,1.15554339520881,0.576587610910077,0.788922019404876,0.880836810906089,0.511919788505358,0.461659556788541,0.332089378594487,'7'
-0.460634838761013,-0.877277020474716,-0.737331207447084,-0.826878675159706,-0.743091311910699,-0.736347565762263,-0.710782814833801,-0.709578438368227,-0.768007250271934,-0.728948197462118,-0.460634838761013,-1.08038520998998,-0.766326985337931,-0.834757537988622,-0.69571963753902,-0.224821493041829,-0.863804028370025,-0.73687922190006,-0.692608237348024,-0.700121204478666,-0.460634838761013,-0.413153896651401,-0.331077050446911,-0.347631650889514,-0.257970373230187,-0.0168019869154206,-0.531426152627438,-0.403476706114449,-0.261157478782426,-0.48764318161359,-0.460634838761013,-0.363574265515603,-0.0215166906304259,-0.225238369578166,0.0822104307265235,0.225466509041705,-0.465855997836697,-0.0990226120284518,-0.114073692423403,-0.175820258744559,'7'
-1.17842140929019,-1.54868957496621,-0.810697554453871,-1.46109832322905,-1.01432401746767,-0.8666817999019,-1.46476841440805,-1.03531651019909,-0.967115134655595,-0.683043747567971,-1.17842140929019,-1.62514102931568,-0.997914862696203,-1.63345152409986,-1.08514241938642,-0.602938492531174,-1.4213009359612,-1.09663105957532,-0.971711012737786,-0.89244771295007,-1.17842140929019,-1.21049214318493,-0.653224591021296,-1.05805430018701,-0.848925945579966,-0.808168484846735,-1.18548493492938,-0.898081913329911,-0.930288122118749,-0.741952453362201,-1.17842140929019,-1.28401544403612,-0.372598469158129,-1.14807241338052,-0.375738957232979,0.131557257314511,-1.17881101422994,-0.496845570515584,-0.372161011035654,-0.386101318789387,'7'
-1.36032622510922,-2.05954695338366,-1.28598388941088,-2.08663003091389,-1.768689979798,-1.80149285855861,-2.12887493588735,-1.83608927011663,-1.83980075557121,-1.29510307948993,-1.36032622510922,-1.95102174266231,-1.22059551400223,-2.23067315335421,-1.55142496080897,-1.20162374172264,-1.90207808562699,-1.5463208566694,-1.42359169670216,-1.17663165830334,-1.36032622510922,-1.20598740732881,-0.741359295518062,-1.1109581144964,-0.900142095183614,-0.728634163446603,-1.34351256018354,-1.00844836452675,-0.8867352400081,-0.849191302894748,-1.36032622510922,-1.73365624963522,-0.962779045131423,-1.79336238385886,-1.24480200029249,-0.883836526985787,-1.78208064348576,-1.29722747509089,-1.23079766718795,-1.01047431246095,'7'
-0.244315598327564,-0.959987262694683,-1.2955534129335,-0.996293512657683,-1.1414643481975,-0.988027466169839,-0.87556112467453,-1.09865446861065,-1.17469569497048,-1.18187210308437,-0.244315598327564,-1.0268824063062,-1.17309030839028,-0.957080040366019,-1.1978700667633,-1.07558474189286,-0.971211689465572,-1.14802417924322,-1.22423257142376,-1.19098438281613,-0.244315598327564,-0.827589595414591,-0.902433065805255,-0.891785169500364,-1.16804195464885,-1.28537441324753,-0.79041587179398,-1.04932482793299,-1.20348347354009,-0.916598579743778,-0.244315598327564,-0.866113989420481,-0.747892784136019,-1.02317758038471,-0.880524078051976,-0.789927275258592,-1.13615558589872,-1.00833223142761,-1.08686435488496,-0.968418100451987,'7'
