@relation data
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 numeric
@attribute V24 numeric
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute class {'1','2','3','4','5'}
@data
-0.385355190368701,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,4.98073210559375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,'1'
-0.361167666708888,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,4.98073210559375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,'1'
-0.250627801477152,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,4.98073210559375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,'1'
-0.210145291667053,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,4.98073210559375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,'1'
-0.287585273466984,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,4.98073210559375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,'1'
-0.382251383482932,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,4.98073210559375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,'1'
-0.139688875360102,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,4.98073210559375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,'1'
-0.377773033547751,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,4.98073210559375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,'1'
-0.26404068123351,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,4.98073210559375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,'1'
-0.304124130158295,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,4.98073210559375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,'1'
-0.36161106769257,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,4.98073210559375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,'1'
-0.360458225134998,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,4.98073210559375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,'1'
-0.0272645559477204,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,4.98073210559375,-0.19922928422375,-0.19922928422375,-0.19922928422375,'1'
-0.112131504224312,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,4.98073210559375,-0.19922928422375,-0.19922928422375,'1'
0.531797574326788,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,4.98073210559375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,'1'
-0.282419652007098,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,4.98073210559375,'1'
-0.401007245092649,4.98073210559375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,'3'
-0.316871908439131,-0.19922928422375,4.98073210559375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,'3'
-0.290533890008465,-0.19922928422375,-0.19922928422375,4.98073210559375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,'3'
-0.319354953947746,-0.19922928422375,-0.19922928422375,-0.19922928422375,4.98073210559375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,'3'
-0.245794730755026,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,4.98073210559375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,'3'
-0.197220152992745,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,4.98073210559375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,'3'
0.094559864318704,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,4.98073210559375,-0.19922928422375,'3'
-0.371077678694164,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,4.98073210559375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,'3'
-0.144145055246099,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,4.98073210559375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,'3'
-0.13536571576921,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,4.98073210559375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,'3'
-0.379236256793899,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,4.98073210559375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,'3'
-0.203472106862651,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,4.98073210559375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,'3'
-0.380921180531888,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,4.98073210559375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,'3'
-0.205844302125345,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,4.98073210559375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,'3'
-0.176446816907278,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,4.98073210559375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,'3'
-0.388547677451206,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,4.98073210559375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,'3'
0.0278945264222275,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,4.98073210559375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,'3'
-0.349506220838071,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,4.98073210559375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,'3'
-0.1274510082105,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,4.98073210559375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,'3'
-0.154077237280559,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,4.98073210559375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,'3'
-0.344429279574921,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,4.98073210559375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,'3'
-0.357864329380463,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,4.98073210559375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,'3'
-0.403534630699632,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,4.98073210559375,-0.19922928422375,-0.19922928422375,-0.19922928422375,'3'
-0.226972358997757,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,4.98073210559375,-0.19922928422375,-0.19922928422375,'3'
0.330050126751818,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,4.98073210559375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,'3'
-0.229366724309636,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,4.98073210559375,'3'
-0.393048197435571,4.98073210559375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,'4'
-0.15168287196868,-0.19922928422375,4.98073210559375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,-0.19922928422375,'4'
